x,y
84.35749515977527,61.48046912246512
90.26531439276171,58.59699761205631
97.95706805865927,60.98992866129785
80.20258802735935,61.31663801248398
77.94775407713288,58.627317258132564
64.24832759955477,60.916408857553826
77.8996354578129,61.07372510070997
13.455220841314707,57.26960264990659
53.60680359476373,62.123088952160785
51.42228701904145,60.16107377935801
85.75721441225575,61.51613929577969
46.27993655935158,59.68874066813865
38.508949610035344,58.18097851328302
63.95632712371101,58.84122018402646
26.646331750084606,56.27174177834039
13.976841095395686,52.3101516413018
47.78772740237458,57.268353362298754
41.6889368594885,60.053189773992784
23.25699405288737,56.677851990980606
36.7511810115128,54.75064066923572
36.63924498262474,58.061535674003586
32.74955644125455,59.67120280997838
37.946407972692896,60.622510113540415
68.57433454559454,63.2190953327066
29.68764745712853,57.22140782786398
94.88579267153405,58.769019843711234
91.63480195381779,58.5291690731984
48.09104283000786,60.491025857547776
32.83612050046888,58.452974599828366
53.54347898300031,62.903897634904226
84.85604887736245,63.25567590173824
65.2587340560102,60.795758162554584
80.43918279470775,58.702418823329765
53.27222760657402,59.667594619617155
63.291762926762075,61.410296758894766
28.815561418246173,56.57982877499761
73.48931623102908,60.08964745294503
20.240459312571836,55.7585550373436
69.47981288184982,60.181139585539995
86.0719068325894,59.74869359073016
13.210283730154393,54.23696759519083
61.43797405419198,60.07815774423205
9.50957482299346,53.160217198226526
72.57156282714269,61.78461343149922
8.449321882352024,50.113156481979274
93.5939822700626,59.59604539895036
13.740793003780215,56.62017299622151
95.88802459090803,58.05322183191066
80.08841760850967,56.964907114541745
59.36820044663541,57.03760337896184
78.26241046295469,61.286933249095746
79.51148389830858,61.271127582136
94.60270628173303,60.24624610201397
25.338335383918718,58.74581779297672
59.00758953583092,55.392816748885195
9.504919756440122,53.462656676640954
61.61657000241213,64.01464400660649
17.12913040927888,52.29636337584407
56.495061147244186,59.80552145253174
57.24305140338497,59.1135977186171
46.598515298122734,57.848019241303
52.26317755131228,59.563549799827626
76.3923390006588,64.1010933515835
79.92447165120666,64.87627250888796
49.215321557542914,59.248422265157885
59.95934415226123,64.6076777714687
93.12362356901018,60.664221491426886
11.97335885011228,56.81266706412872
11.71035659001105,53.0522447747659
8.770901191076842,52.73952859400808
65.78632850405278,61.811165460415204
41.860830079037946,65.41129819263428
77.43214161418433,62.94074052402667
67.12314133085926,59.71138113510984
33.36377583282382,59.72084541475302
89.83665473615358,60.08608227831165
76.25321470706523,60.26735853999358
27.053494091017573,58.46946786202405
36.4192017772054,58.33521519252632
31.44399802042629,58.01290121213435
15.761164862499966,54.25949126683477
14.778337254219165,54.669868925477736
93.61274633757441,61.40706314241852
43.79040371987533,55.427988334652426
38.331982277740984,59.89405828985926
72.9685708677378,59.27770775170059
55.29930652528999,57.58916708211221
93.61399868384622,60.44021561827818
78.03014939093921,61.399598395966095
47.93695641245404,58.398171014412604
37.635947348082624,60.11991885418544
98.6631544924322,57.44575990619275
71.77602360036434,60.41532445480407
95.11946600038411,59.27066590585277
11.847857721704136,53.18043931064507
85.05336791907825,61.605588156261774
63.70738839912076,58.979167947216276
12.192167833511258,54.80891779200482
58.825799996922065,60.85279524519027
68.60963651054487,57.38443400232145
1.2302685888602838,46.44887057426256
45.43179618417466,59.476804060353
82.53995111963212,60.69436363865441
29.535902534408986,56.909191456129214
45.85480817985511,59.49515067447348
44.23141270678932,59.80770775098051
30.19273914424916,59.129917968905986
91.84418955155542,58.46033675486743
78.12940354315158,58.886470481126636
11.05884109961105,50.88640868117565
99.70346578375731,60.60731089087887
87.92000243077453,63.40604183167045
28.390843786403895,56.042494237634166
83.68965796609382,56.0955800005453
10.641953187138286,49.558097895646256
99.91047304742386,58.34286321951511
66.56847361065368,59.99236095050108
65.0125015558797,60.23372249514793
9.044072698413274,52.626793553537446
89.70333988966253,60.19413093053323
2.8999503204469423,52.95184489349877
24.082805804114706,54.71284405907427
14.302187516663501,52.15691520052435
77.67679406922186,62.19342062406288
19.820422721289788,52.08914436283346
91.06382271308853,61.513290610324916
65.62690393274902,61.2793965076807
3.6162710494696215,50.76384150239809
0.5429834128700461,53.338857576186236
5.165791701439892,50.251951812037206
60.592517764772765,64.95544525233139
80.14818108594153,60.746129564556504
23.855282062738848,53.464402764295535
84.94088429230729,61.192196800963565
5.7231940153260386,49.49895790448614
80.09638536416762,59.69454201681279
92.77954301722804,61.41184230022806
77.21083991043805,62.35138855108109
69.81207839786371,59.95183553839165
83.7980218655383,63.069999912599826
4.015129954706643,53.48731196534789
20.178211071905537,58.111746430573504
12.492367930564308,54.494418680395555
50.453099019298655,62.77175672865868
74.51881283288445,57.487940061872294
63.001184457639866,60.3262437539039
85.1131099761935,59.311439500571964
15.521299244109088,54.41302003503715
73.46210919351616,60.10237134534119
19.30414908689041,54.71362869822987
27.075875131780023,60.42090627163862
70.99046972813039,60.87840774115716
98.02047848986818,61.01769977457546
61.154360597706955,60.402057879234874
5.45003149912956,51.72703033896953
61.63089699275328,60.90456753043539
4.23505515801671,52.13129329496845
88.41457113668172,63.220713633532164
70.95782851006207,64.51210969449852
17.31278464225032,55.21361053235555
9.172100582419807,53.762469088609095
18.353322888031897,52.53057892597372
98.00271795541924,60.01599644849562
45.856064245848984,61.43184094728301
78.4080948341408,62.95870705603732
63.64083421077768,61.415158170736014
57.24131499586373,62.39204613298364
14.51302546650497,54.91418524155628
94.60244535580951,62.88210078866364
30.134263251471793,57.802849645937755
57.80172158075422,59.94704180768613
69.97759445890661,61.87123339902763
64.92331552453089,55.18573210825812
94.05944096955184,61.28924689262642
14.8438989920058,46.715661372602426
50.83527384469421,56.63520520486732
40.403439074076594,59.759693146079705
47.41687294826181,60.68340087862893
11.921752619774463,50.96741185459828
13.409460987276534,52.2390069244865
27.80755457812574,59.536828167435104
30.470460376083132,56.31617993861868
42.790321368135,63.66091382966992
61.09875470366283,60.85967105206943
63.462911741826304,61.79986354280875
41.18108965855703,62.196311403632095
40.87831094286971,59.183474904163866
21.762852669696198,53.57692432688145
58.830624840900825,60.50764771054003
31.70409113172379,57.42970707815966
3.60598342773637,48.32630549095556
41.84000441568604,58.539165243014914
47.41326750901703,58.243560192947015
22.5592868204211,57.59865871680915
57.24579331221157,60.68880003814508
56.5771900431921,60.005608648295535
70.20021811103715,60.99156032639161
64.794848220121,61.487953791111586
65.24330565210316,62.293242230183
31.621415182404313,55.487172301106554
78.74322219859539,59.138801309901346
54.914438359967946,62.652498858014006
43.14181951798901,58.39543892834177
62.60124809410571,58.108857717158415
36.06573344502543,59.10587119441859
51.27392446067582,61.05088629106994
